#idx    q_gev    adler_mean  adler_err
104 3.321263e+00  2.175597e+00  2.593689e-03
105 3.359818e+00  2.174790e+00  2.566979e-03
106 3.398821e+00  2.173991e+00  2.540696e-03
107 3.438277e+00  2.173199e+00  2.514831e-03
108 3.478191e+00  2.172414e+00  2.489375e-03
109 3.518568e+00  2.171637e+00  2.464321e-03
110 3.559414e+00  2.170866e+00  2.439660e-03
111 3.600733e+00  2.170103e+00  2.415383e-03
112 3.642533e+00  2.169347e+00  2.391484e-03
113 3.684818e+00  2.168598e+00  2.367954e-03
114 3.727594e+00  2.167856e+00  2.344786e-03
115 3.770866e+00  2.167120e+00  2.321972e-03
116 3.814641e+00  2.166391e+00  2.299507e-03
117 3.858923e+00  2.165668e+00  2.277382e-03
118 3.903720e+00  2.164952e+00  2.255591e-03
119 3.949037e+00  2.164243e+00  2.234127e-03
120 3.994880e+00  2.163540e+00  2.212984e-03
121 4.041255e+00  2.162843e+00  2.192156e-03
122 4.088169e+00  2.162152e+00  2.171636e-03
123 4.135627e+00  2.161467e+00  2.151418e-03
124 4.183636e+00  2.160789e+00  2.131498e-03
125 4.232202e+00  2.160116e+00  2.111867e-03
126 4.281332e+00  2.159449e+00  2.092523e-03
127 4.331033e+00  2.158788e+00  2.073458e-03
128 4.381310e+00  2.158133e+00  2.054667e-03
129 4.432171e+00  2.157483e+00  2.036145e-03
130 4.483623e+00  2.156839e+00  2.017888e-03
131 4.535672e+00  2.156201e+00  1.999890e-03
132 4.588325e+00  2.155568e+00  1.982146e-03
133 4.641589e+00  2.154940e+00  1.964651e-03
134 4.695471e+00  2.154318e+00  1.947401e-03
135 4.749979e+00  2.153701e+00  1.930392e-03
136 4.805120e+00  2.153089e+00  1.913618e-03
137 4.860901e+00  2.152483e+00  1.897075e-03
138 4.917330e+00  2.151881e+00  1.880760e-03
139 4.974413e+00  2.151285e+00  1.864668e-03
140 5.032159e+00  2.150693e+00  1.848795e-03
141 5.090576e+00  2.150107e+00  1.833137e-03
142 5.149671e+00  2.149525e+00  1.817690e-03
143 5.209451e+00  2.148948e+00  1.802450e-03
144 5.269926e+00  2.148376e+00  1.787413e-03
145 5.331103e+00  2.147808e+00  1.772577e-03
146 5.392989e+00  2.147245e+00  1.757937e-03
147 5.455595e+00  2.146687e+00  1.743490e-03
148 5.518927e+00  2.146133e+00  1.729233e-03
149 5.582994e+00  2.145584e+00  1.715161e-03
150 5.647805e+00  2.145039e+00  1.701273e-03
151 5.713368e+00  2.144498e+00  1.687564e-03
152 5.779693e+00  2.143962e+00  1.674032e-03
153 5.846787e+00  2.143430e+00  1.660673e-03
154 5.914661e+00  2.142902e+00  1.647486e-03
155 5.983322e+00  2.142379e+00  1.634465e-03
156 6.052780e+00  2.141859e+00  1.621610e-03
157 6.123045e+00  2.141344e+00  1.608917e-03
158 6.194125e+00  2.140832e+00  1.596383e-03
159 6.266030e+00  2.140325e+00  1.584006e-03
160 6.338770e+00  2.139821e+00  1.571783e-03
161 6.412355e+00  2.139322e+00  1.559712e-03
162 6.486794e+00  2.138826e+00  1.547791e-03
163 6.562096e+00  2.138334e+00  1.536016e-03
164 6.638273e+00  2.137846e+00  1.524386e-03
165 6.715335e+00  2.137362e+00  1.512899e-03
166 6.793291e+00  2.136881e+00  1.501552e-03
167 6.872152e+00  2.136404e+00  1.490344e-03
168 6.951928e+00  2.135931e+00  1.479272e-03
169 7.032630e+00  2.135461e+00  1.468335e-03
170 7.114270e+00  2.134995e+00  1.457531e-03
171 7.196857e+00  2.134532e+00  1.446859e-03
172 7.280402e+00  2.134073e+00  1.436317e-03
173 7.364918e+00  2.133617e+00  1.425904e-03
174 7.450415e+00  2.133165e+00  1.415619e-03
175 7.536904e+00  2.132716e+00  1.405462e-03
176 7.624397e+00  2.132271e+00  1.395431e-03
177 7.712906e+00  2.131829e+00  1.385528e-03
178 7.802442e+00  2.131391e+00  1.375751e-03
179 7.893018e+00  2.130956e+00  1.366101e-03
180 7.984645e+00  2.130525e+00  1.356580e-03
181 8.077336e+00  2.130097e+00  1.347189e-03
182 8.171103e+00  2.129617e+00  1.318696e-03
183 8.265959e+00  2.128386e+00  1.293935e-03
184 8.361915e+00  2.127774e+00  1.291052e-03
185 8.458986e+00  2.127381e+00  1.282742e-03
186 8.557183e+00  2.126990e+00  1.274517e-03
187 8.656520e+00  2.126601e+00  1.266376e-03
188 8.757011e+00  2.126215e+00  1.258318e-03
189 8.858668e+00  2.125831e+00  1.250342e-03
190 8.961505e+00  2.125449e+00  1.242445e-03
191 9.065536e+00  2.125070e+00  1.234628e-03
192 9.170775e+00  2.124693e+00  1.226889e-03
193 9.277235e+00  2.124319e+00  1.219227e-03
194 9.384931e+00  2.123946e+00  1.211641e-03
195 9.493877e+00  2.123577e+00  1.204130e-03
196 9.604088e+00  2.123209e+00  1.196692e-03
197 9.715579e+00  2.122844e+00  1.189327e-03
198 9.828363e+00  2.122481e+00  1.182034e-03
199 9.942457e+00  2.122120e+00  1.174812e-03
200 1.005788e+01  2.121762e+00  1.167659e-03
201 1.017463e+01  2.121405e+00  1.160575e-03
202 1.029275e+01  2.121051e+00  1.153559e-03
203 1.041223e+01  2.120699e+00  1.146610e-03
204 1.053310e+01  2.120349e+00  1.139727e-03
205 1.065538e+01  2.120002e+00  1.132910e-03
206 1.077907e+01  2.119656e+00  1.126156e-03
207 1.090420e+01  2.119313e+00  1.119466e-03
208 1.103079e+01  2.118972e+00  1.112839e-03
209 1.115884e+01  2.118632e+00  1.106274e-03
210 1.128838e+01  2.118295e+00  1.099769e-03
211 1.141942e+01  2.117960e+00  1.093325e-03
212 1.155199e+01  2.117627e+00  1.086940e-03
213 1.168609e+01  2.117295e+00  1.080614e-03
214 1.182175e+01  2.116966e+00  1.074346e-03
215 1.195898e+01  2.116639e+00  1.068136e-03
216 1.209781e+01  2.116314e+00  1.061981e-03
217 1.223825e+01  2.115990e+00  1.055883e-03
218 1.238032e+01  2.115669e+00  1.049839e-03
219 1.252404e+01  2.115349e+00  1.043850e-03
220 1.266942e+01  2.115032e+00  1.037914e-03
221 1.281650e+01  2.114716e+00  1.032032e-03
222 1.296528e+01  2.114402e+00  1.026202e-03
223 1.311579e+01  2.114089e+00  1.020423e-03
224 1.326805e+01  2.113779e+00  1.014696e-03
225 1.342207e+01  2.113470e+00  1.009019e-03
226 1.357788e+01  2.113164e+00  1.003392e-03
227 1.373550e+01  2.112859e+00  9.978142e-04
228 1.389495e+01  2.112555e+00  9.922849e-04
229 1.405626e+01  2.112254e+00  9.868037e-04
230 1.421943e+01  2.111954e+00  9.813698e-04
231 1.438450e+01  2.111655e+00  9.759829e-04
232 1.455148e+01  2.111359e+00  9.706422e-04
233 1.472041e+01  2.111064e+00  9.653473e-04
234 1.489129e+01  2.110771e+00  9.600976e-04
235 1.506416e+01  2.110479e+00  9.548925e-04
236 1.523903e+01  2.110189e+00  9.497316e-04
237 1.541594e+01  2.109901e+00  9.446142e-04
238 1.559490e+01  2.109614e+00  9.395400e-04
239 1.577593e+01  2.109329e+00  9.345083e-04
240 1.595907e+01  2.109046e+00  9.295188e-04
241 1.614433e+01  2.108764e+00  9.245708e-04
242 1.633174e+01  2.108483e+00  9.196640e-04
243 1.652133e+01  2.108204e+00  9.147977e-04
244 1.671312e+01  2.107927e+00  9.099717e-04
245 1.690714e+01  2.107651e+00  9.051853e-04
246 1.710341e+01  2.107376e+00  9.004382e-04
247 1.730196e+01  2.107103e+00  8.957299e-04
248 1.750281e+01  2.106832e+00  8.910600e-04
249 1.770599e+01  2.106562e+00  8.864280e-04
250 1.791154e+01  2.106293e+00  8.818334e-04
251 1.811946e+01  2.106026e+00  8.772760e-04
252 1.832981e+01  2.105760e+00  8.727552e-04
253 1.854259e+01  2.105496e+00  8.682706e-04
254 1.875785e+01  2.105233e+00  8.638218e-04
255 1.897560e+01  2.104971e+00  8.594085e-04
256 1.919588e+01  2.104711e+00  8.550303e-04
257 1.941872e+01  2.104452e+00  8.506866e-04
258 1.964414e+01  2.104194e+00  8.463773e-04
259 1.987218e+01  2.103938e+00  8.421018e-04
260 2.010287e+01  2.103683e+00  8.378599e-04
261 2.033624e+01  2.103430e+00  8.336511e-04
262 2.057232e+01  2.103177e+00  8.294752e-04
263 2.081113e+01  2.102926e+00  8.253316e-04
264 2.105272e+01  2.102677e+00  8.212202e-04
265 2.129712e+01  2.102428e+00  8.171405e-04
266 2.154435e+01  2.102181e+00  8.130921e-04
267 2.179445e+01  2.101935e+00  8.090749e-04
268 2.204745e+01  2.101691e+00  8.050884e-04
269 2.230339e+01  2.101447e+00  8.011323e-04
270 2.256230e+01  2.101205e+00  7.972063e-04
271 2.282422e+01  2.100964e+00  7.933100e-04
272 2.308918e+01  2.100724e+00  7.894432e-04
273 2.335721e+01  2.100486e+00  7.856055e-04
274 2.362836e+01  2.100248e+00  7.817967e-04
275 2.390265e+01  2.100012e+00  7.780164e-04
276 2.418013e+01  2.099777e+00  7.742644e-04
277 2.446083e+01  2.099543e+00  7.705403e-04
278 2.474479e+01  2.099310e+00  7.668438e-04
279 2.503204e+01  2.099078e+00  7.631747e-04
280 2.532263e+01  2.098848e+00  7.595327e-04
281 2.561659e+01  2.098619e+00  7.559176e-04
282 2.591396e+01  2.098390e+00  7.523289e-04
283 2.621479e+01  2.098163e+00  7.487666e-04
284 2.651911e+01  2.097937e+00  7.452302e-04
285 2.682696e+01  2.097712e+00  7.417196e-04
286 2.713838e+01  2.097488e+00  7.382345e-04
287 2.745342e+01  2.097265e+00  7.347746e-04
288 2.777212e+01  2.097043e+00  7.313396e-04
289 2.809452e+01  2.096823e+00  7.279294e-04
290 2.842066e+01  2.096603e+00  7.245437e-04
291 2.875058e+01  2.096384e+00  7.211822e-04
292 2.908434e+01  2.096167e+00  7.178447e-04
293 2.942197e+01  2.095950e+00  7.145310e-04
294 2.976351e+01  2.095735e+00  7.112407e-04
295 3.010903e+01  2.095520e+00  7.079738e-04
296 3.045855e+01  2.095306e+00  7.047300e-04
297 3.081214e+01  2.095094e+00  7.015089e-04
298 3.116982e+01  2.094882e+00  6.983105e-04
299 3.153166e+01  2.094672e+00  6.951346e-04
300 3.189770e+01  2.094462e+00  6.919807e-04
301 3.226799e+01  2.094253e+00  6.888489e-04
302 3.264258e+01  2.094045e+00  6.857388e-04
303 3.302151e+01  2.093839e+00  6.826503e-04
304 3.340485e+01  2.093633e+00  6.795831e-04
305 3.379263e+01  2.093428e+00  6.765371e-04
306 3.418492e+01  2.093224e+00  6.735120e-04
307 3.458176e+01  2.093021e+00  6.705077e-04
308 3.498321e+01  2.092819e+00  6.675239e-04
309 3.538932e+01  2.092618e+00  6.645604e-04
310 3.580014e+01  2.092417e+00  6.616172e-04
311 3.621573e+01  2.092218e+00  6.586939e-04
312 3.663615e+01  2.092019e+00  6.557904e-04
313 3.706144e+01  2.091822e+00  6.529065e-04
314 3.749167e+01  2.091625e+00  6.500420e-04
315 3.792690e+01  2.091429e+00  6.471968e-04
316 3.836718e+01  2.091234e+00  6.443706e-04
317 3.881257e+01  2.091040e+00  6.415634e-04
318 3.926313e+01  2.090846e+00  6.387748e-04
319 3.971893e+01  2.090654e+00  6.360048e-04
320 4.018001e+01  2.090462e+00  6.332532e-04
321 4.064644e+01  2.090272e+00  6.305198e-04
322 4.111829e+01  2.090082e+00  6.278045e-04
323 4.159562e+01  2.089893e+00  6.251070e-04
324 4.207849e+01  2.089704e+00  6.224273e-04
325 4.256696e+01  2.089517e+00  6.197651e-04
326 4.306111e+01  2.089330e+00  6.171204e-04
327 4.356099e+01  2.089144e+00  6.144929e-04
328 4.406667e+01  2.088959e+00  6.118825e-04
329 4.457823e+01  2.088775e+00  6.092890e-04
330 4.509572e+01  2.088591e+00  6.067123e-04
331 4.561922e+01  2.088409e+00  6.041523e-04
332 4.614880e+01  2.088227e+00  6.016088e-04
333 4.668452e+01  2.088045e+00  5.990816e-04
334 4.722647e+01  2.087865e+00  5.965707e-04
335 4.777470e+01  2.087685e+00  5.940758e-04
336 4.832930e+01  2.087507e+00  5.915968e-04
337 4.889034e+01  2.087328e+00  5.891337e-04
338 4.945789e+01  2.087151e+00  5.866862e-04
339 5.003203e+01  2.086974e+00  5.842542e-04
340 5.061283e+01  2.086798e+00  5.818376e-04
341 5.120038e+01  2.086623e+00  5.794363e-04
342 5.179475e+01  2.086449e+00  5.770500e-04
343 5.239601e+01  2.086275e+00  5.746788e-04
344 5.300426e+01  2.086102e+00  5.723224e-04
345 5.361957e+01  2.085930e+00  5.699808e-04
346 5.424202e+01  2.085758e+00  5.676538e-04
347 5.487169e+01  2.085587e+00  5.653412e-04
348 5.550868e+01  2.085417e+00  5.630431e-04
349 5.615306e+01  2.085248e+00  5.607592e-04
350 5.680492e+01  2.085079e+00  5.584894e-04
351 5.746435e+01  2.084911e+00  5.562336e-04
352 5.813143e+01  2.084743e+00  5.539916e-04
353 5.880626e+01  2.084577e+00  5.517635e-04
354 5.948892e+01  2.084411e+00  5.495490e-04
355 6.017951e+01  2.084245e+00  5.473481e-04
356 6.087811e+01  2.084080e+00  5.451606e-04
357 6.158482e+01  2.083916e+00  5.429864e-04
358 6.229974e+01  2.083753e+00  5.408254e-04
359 6.302295e+01  2.083590e+00  5.386776e-04
360 6.375456e+01  2.083428e+00  5.365427e-04
361 6.449467e+01  2.083267e+00  5.344207e-04
362 6.524336e+01  2.083106e+00  5.323115e-04
363 6.600075e+01  2.082946e+00  5.302149e-04
364 6.676693e+01  2.082786e+00  5.281309e-04
365 6.754200e+01  2.082627e+00  5.260595e-04
366 6.832607e+01  2.082469e+00  5.240003e-04
367 6.911925e+01  2.082311e+00  5.219535e-04
368 6.992163e+01  2.082154e+00  5.199188e-04
369 7.073332e+01  2.081998e+00  5.178962e-04
370 7.155444e+01  2.081842e+00  5.158855e-04
371 7.238509e+01  2.081686e+00  5.138868e-04
372 7.322538e+01  2.081532e+00  5.118998e-04
373 7.407543e+01  2.081378e+00  5.099245e-04
374 7.493535e+01  2.081224e+00  5.079608e-04
375 7.580524e+01  2.081072e+00  5.060087e-04
376 7.668524e+01  2.080919e+00  5.040679e-04
377 7.757545e+01  2.080768e+00  5.021385e-04
378 7.847600e+01  2.080617e+00  5.002203e-04
379 7.938700e+01  2.080466e+00  4.983132e-04
380 8.030857e+01  2.080316e+00  4.964172e-04
381 8.124085e+01  2.080167e+00  4.945322e-04
382 8.218394e+01  2.080018e+00  4.926580e-04
383 8.313799e+01  2.079870e+00  4.907947e-04
384 8.410311e+01  2.079722e+00  4.889421e-04
385 8.507943e+01  2.079575e+00  4.871001e-04
386 8.606708e+01  2.079428e+00  4.852687e-04
387 8.706621e+01  2.079282e+00  4.834477e-04
388 8.807693e+01  2.079137e+00  4.816371e-04
389 8.909938e+01  2.078992e+00  4.798368e-04
390 9.013370e+01  2.078848e+00  4.780468e-04
391 9.118003e+01  2.078704e+00  4.762695e-04
392 9.223851e+01  2.078561e+00  4.744971e-04
393 9.330927e+01  2.078418e+00  4.727373e-04
394 9.439247e+01  2.078276e+00  4.709874e-04
395 9.548824e+01  2.078134e+00  4.692473e-04
396 9.659673e+01  2.077993e+00  4.675170e-04
397 9.771808e+01  2.077852e+00  4.657965e-04
398 9.885246e+01  2.077712e+00  4.640855e-04
399 1.000000e+02  2.077572e+00  4.623841e-04
